collectdate,Ammonia_Nitrogen,Conductivity,Dissolved_Oxygen,Fecal_Coliform,Nitrate_Nitrite,Orthophosphate_Phosphate,pH,Temperature,Total_Nitrogen,Total_Phosphorous,WQI
2007-10-03,0.0261666666666666,107,6.5,2,0.186833333333333,0.003,7.3,14.3,0.402833333333333,0.0166166666666666,71.6883292721267
2007-10-03,0.01,106.227272727273,5.09181818181818,2,0.202,0.002,7.29090909090909,12.5136363636364,0.383,0.0101,69.1269763383615
2007-10-03,0.0261666666666666,106,5.4,2,0.186833333333333,0.003,7.1,13.4,0.402833333333333,0.0166166666666666,71.5155552063704
2007-10-03,0.0261666666666666,105,4.8,2,0.186833333333333,0.003,7,12.9,0.402833333333333,0.0166166666666666,71.4211202723498
2007-10-03,0.0261666666666666,105,4.2,2,0.186833333333333,0.003,6.9,11.6,0.402833333333333,0.0166166666666666,71.2776700611065
2007-10-03,0.0261666666666666,105,3.9,2,0.186833333333333,0.003,6.9,11.6,0.402833333333333,0.0166166666666666,71.2478760418454
2007-10-03,0.0261666666666666,104,3.7,2,0.186833333333333,0.003,6.9,11.4,0.402833333333333,0.0166166666666666,71.2157178176118
2007-10-03,0.01,106.227272727273,5.09181818181818,2,0.337,0.002,7.29090909090909,12.5136363636364,0.602,0.0296,115.999227449171
2007-10-03,0.0261666666666666,104,3.1,2,0.186833333333333,0.003,6.8,9.9,0.402833333333333,0.0166166666666666,71.0600054419787
2007-10-03,0.0261666666666666,103,2.8,2,0.186833333333333,0.003,6.8,9.5,0.402833333333333,0.0166166666666666,71.0056537136016
2007-10-03,0.0261666666666666,105,2.4,2,0.186833333333333,0.003,6.8,9.3,0.402833333333333,0.0166166666666666,70.9537329508698
2007-10-03,0.0261666666666666,104,1.6,2,0.186833333333333,0.003,6.7,9.1,0.402833333333333,0.0166166666666666,70.8578285839264
2007-10-03,0.0261666666666666,105,0.99,2,0.186833333333333,0.003,6.7,8.7,0.402833333333333,0.0166166666666666,70.7727564629857
2007-10-03,0.01,106.227272727273,5.09181818181818,2,0.354,0.002,7.29090909090909,12.5136363636364,0.489,0.0087,114.591829015943
2007-10-03,0.0261666666666666,105,0.88,2,0.186833333333333,0.003,6.7,8.7,0.402833333333333,0.0166166666666666,70.7618319892566
2007-10-03,0.0261666666666666,106,0.75,2,0.186833333333333,0.003,6.7,8.6,0.402833333333333,0.0166166666666666,70.7428235457183
2007-10-03,0.0261666666666666,107,0.5,2,0.186833333333333,0.003,6.7,8.4,0.402833333333333,0.0166166666666666,70.7057664122806
2007-10-03,0.107,106.227272727273,5.09181818181818,2,0.174,0.008,7.29090909090909,12.5136363636364,0.413,0.029,95.6688501173218
2007-11-14,0.01,109.291666666667,6.60458333333333,1,0.098,0.002,7.29166666666667,10.6708333333333,0.307,0.0126,38.5127054727221
2007-11-14,0.01,107,8.9,1,0.109,0.002,7.5,11.3,0.314666666666667,0.0134499999999999,42.3638396675662
2007-11-14,0.01,108,8.9,1,0.109,0.002,7.5,11.3,0.314666666666667,0.0134499999999999,42.3638730479026
2007-11-14,0.01,107,8.9,1,0.109,0.002,7.5,11.3,0.314666666666667,0.0134499999999999,42.3638396675662
2007-11-14,0.01,108,8.8,1,0.109,0.002,7.5,11.2,0.314666666666667,0.0134499999999999,42.347810625954
2007-11-14,0.01,109.291666666667,6.60458333333333,1,0.099,0.002,7.29166666666667,10.6708333333333,0.34,0.0183,40.5943867011178
2007-11-14,0.01,107,8.7,1,0.109,0.002,7.5,11.2,0.314666666666667,0.0134499999999999,42.3378459058639
2007-11-14,0.01,108,8.7,1,0.109,0.002,7.5,11.2,0.314666666666667,0.0134499999999999,42.3378792862003
2007-11-14,0.01,108,8.6,1,0.109,0.002,7.5,11.2,0.314666666666667,0.0134499999999999,42.3279479464466
2007-11-14,0.01,109,8.6,1,0.109,0.002,7.4,11.2,0.314666666666667,0.0134499999999999,42.3238232225954
2007-11-14,0.01,109,8.6,1,0.109,0.002,7.4,11.2,0.314666666666667,0.0134499999999999,42.3238232225954
2007-11-14,0.01,109.291666666667,6.60458333333333,1,0.107,0.002,7.29166666666667,10.6708333333333,0.305,0.0118,40.9720017565794
2007-11-14,0.01,109,8.6,1,0.109,0.002,7.4,11.2,0.314666666666667,0.0134499999999999,42.3238232225954
2007-11-14,0.01,108,8.6,1,0.109,0.002,7.4,11.2,0.314666666666667,0.0134499999999999,42.323789842259
2007-11-14,0.01,108,8.6,1,0.109,0.002,7.4,11.1,0.314666666666667,0.0134499999999999,42.3176587600641
2007-11-14,0.01,109,8.6,1,0.109,0.002,7.4,11.1,0.314666666666667,0.0134499999999999,42.3176921404005
2007-11-14,0.01,109.291666666667,6.60458333333333,1,0.11,0.002,7.29166666666667,10.6708333333333,0.31,0.0119,41.9137444971064
2007-11-14,0.01,108,8.6,1,0.109,0.002,7.4,11.1,0.314666666666667,0.0134499999999999,42.3176587600641
2007-11-14,0.01,108,8.4,1,0.109,0.002,7.4,11.1,0.314666666666667,0.0134499999999999,42.2977960805567
2007-11-14,0.01,108,7.8,1,0.109,0.002,7.3,11,0.314666666666667,0.0134499999999999,42.2279188556521
2007-11-14,0.01,109,7.4,1,0.109,0.002,7.3,11,0.314666666666667,0.0134499999999999,42.1882268769737
2007-11-14,0.01,109,7.2,1,0.109,0.002,7.3,11,0.314666666666667,0.0134499999999999,42.1683641974662
2007-11-14,0.01,109.291666666667,6.60458333333333,1,0.118,0.002,7.29166666666667,10.6708333333333,0.3,0.0132,44.6868159430711
2007-11-14,0.01,109,3.1,1,0.109,0.002,7,10.2,0.314666666666667,0.0134499999999999,41.6996562974426
2007-11-14,0.01,110,0.91,1,0.109,0.002,6.9,9.6,0.314666666666667,0.0134499999999999,41.441248739816
2007-11-14,0.01,111,0.5,1,0.109,0.002,6.8,9.3,0.314666666666667,0.0134499999999999,41.3780122763899
2007-11-14,0.01,114,0.5,1,0.109,0.002,6.9,8.8,0.314666666666667,0.0134499999999999,41.3516151106122
2007-11-14,0.01,115,0.5,1,0.109,0.002,6.9,8.7,0.314666666666667,0.0134499999999999,41.3455174087537
2007-11-14,0.01,109.291666666667,6.60458333333333,1,0.122,0.002,7.29166666666667,10.6708333333333,0.326,0.0129,45.8526241916455
2007-11-14,0.01,117,0.5,1,0.109,0.002,6.9,8.6,0.314666666666667,0.0134499999999999,41.3394530872316
2007-12-11,0.012,104.32,8.392,13,0.209,0.0055,7.3,8.596,0.412,0.0155,73.6453153788572
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.014,104.32,8.392,13,0.213,0.0055,7.3,8.596,0.416,0.0142,75.0656486924389
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.012,104.32,8.392,13,0.21,0.0055,7.3,8.596,0.407,0.0143,73.574799418224
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.013,104.32,8.392,13,0.206,0.0056,7.3,8.596,0.39,0.0141,72.5791808147565
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.0124999999999999,105,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8444896696934
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.012,104.32,8.392,13,0.214,0.0053,7.3,8.596,0.412,0.0152,75.0549002241199
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.4,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.844456289357
2007-12-11,0.0124999999999999,104,8.3,13,0.216333333333333,0.0054666666666666,7.3,8.6,0.417,0.01495,75.8345249496033
2007-12-11,0.012,104.32,8.392,13,0.246,0.0054,7.3,8.596,0.465,0.0164,85.1407187951829
2007-12-11,0.0124999999999999,104,8.3,13,0.216333333333333,0.0054666666666666,7.3,8.5,0.417,0.01495,75.8283938674084
2008-01-15,0.01,103.045454545455,10.7136363636364,0,0.306,0.0094,7.58181818181818,6.50454545454545,0.475,0.0166,102.806143004779
2008-01-15,0.01,103,10.9,0,0.3,0.0095166666666666,7.5,6.6,0.4645,0.0166333333333333,101.014072268782
2008-01-15,0.01,103,10.8,0,0.3,0.0095166666666666,7.5,6.5,0.4645,0.0166333333333333,100.998009846833
2008-01-15,0.01,103,10.8,0,0.3,0.0095166666666666,7.5,6.5,0.4645,0.0166333333333333,100.998009846833
2008-01-15,0.01,103,10.8,0,0.3,0.0095166666666666,7.5,6.5,0.4645,0.0166333333333333,100.998009846833
2008-01-15,0.01,103.045454545455,10.7136363636364,0,0.3,0.0099,7.58181818181818,6.50454545454545,0.472,0.0167,101.033396789713
2008-01-15,0.01,103,10.8,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,101.002167951021
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.6,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.982305271514
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103.045454545455,10.7136363636364,0,0.296,0.0094,7.58181818181818,6.50454545454545,0.461,0.0166,99.7727049349376
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,104,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992269991604
2008-01-15,0.01,103.045454545455,10.7136363636364,0,0.298,0.0095,7.58181818181818,6.50454545454545,0.432,0.016,100.133997005902
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.6,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.982305271514
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.6,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.982305271514
2008-01-15,0.01,103.045454545455,10.7136363636364,0,0.3,0.0093,7.58181818181818,6.50454545454545,0.481,0.0173,101.225216892803
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103.045454545455,10.7136363636364,0,0.3,0.0096,7.58181818181818,6.50454545454545,0.466,0.0166,100.98723178448
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-01-15,0.01,103,10.7,0,0.3,0.0095166666666666,7.6,6.5,0.4645,0.0166333333333333,100.992236611267
2008-02-12,0.01,102.518518518519,11.9888888888889,7,0.301,0.008,7.36666666666667,5.41851851851852,0.503,0.0161,101.247662784006
2008-02-12,0.01,102,12.4,7,0.314,0.0082166666666666,7.4,5.5,0.484833333333333,0.0162333333333333,105.205114886001
2008-02-12,0.01,102,12.4,7,0.314,0.0082166666666666,7.4,5.5,0.484833333333333,0.0162333333333333,105.205114886001
2008-02-12,0.01,103,12.2,7,0.314,0.0082166666666666,7.4,5.5,0.484833333333333,0.0162333333333333,105.18528558683
2008-02-12,0.01,103,12.2,7,0.314,0.0082166666666666,7.4,5.5,0.484833333333333,0.0162333333333333,105.18528558683
2008-02-12,0.01,102.518518518519,11.9888888888889,7,0.449,0.0105,7.36666666666667,5.41851851851852,0.486,0.0145,145.224169712602
2008-02-12,0.01,103,12.2,7,0.314,0.0082166666666666,7.4,5.5,0.484833333333333,0.0162333333333333,105.18528558683
2008-02-12,0.01,102,12.1,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.169189784545
2008-02-12,0.01,102,12.1,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.169189784545
2008-02-12,0.01,103,12.1,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.169223164882
2008-02-12,0.01,103,12,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.159291825128
2008-02-12,0.01,102.518518518519,11.9888888888889,7,0.301,0.0083,7.36666666666667,5.41851851851852,0.456,0.0154,100.942917002893
2008-02-12,0.01,102,12,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.159258444791
2008-02-12,0.01,102,11.9,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.149327105038
2008-02-12,0.01,103,12,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.159291825128
2008-02-12,0.01,102,11.9,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.149327105038
2008-02-12,0.01,102,11.9,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.149327105038
2008-02-12,0.01,102.518518518519,11.9888888888889,7,0.297,0.008,7.36666666666667,5.41851851851852,0.489,0.0162,100.046805182218
2008-02-12,0.01,103,11.9,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.149360485374
2008-02-12,0.01,103,11.9,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.149360485374
2008-02-12,0.01,102,11.9,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.14516900085
2008-02-12,0.01,103,11.9,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.149360485374
2008-02-12,0.01,103,11.9,7,0.314,0.0082166666666666,7.4,5.4,0.484833333333333,0.0162333333333333,105.149360485374
2008-02-12,0.01,103,11.9,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.145202381187
2008-02-12,0.01,102.518518518519,11.9888888888889,7,0.292,0.0083,7.36666666666667,5.41851851851852,0.485,0.0189,99.3510922110856
2008-02-12,0.01,103,11.9,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.145202381187
2008-02-12,0.01,103,11.8,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.135271041433
2008-02-12,0.01,103,11.8,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.135271041433
2008-02-12,0.01,102,11.8,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.135237661097
2008-02-12,0.01,102.518518518519,11.9888888888889,7,0.244,0.0062,7.36666666666667,5.41851851851852,0.49,0.0163,84.1348828378854
2008-02-12,0.01,102,11.9,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.14516900085
2008-02-12,0.01,102,11.9,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.14516900085
2008-02-12,0.01,102,11.8,7,0.314,0.0082166666666666,7.3,5.4,0.484833333333333,0.0162333333333333,105.135237661097
2008-03-12,0.01,97.9923076923077,11.5423076923077,0,0.282,0.0024,7.67692307692308,6.34230769230769,0.496,0.013,94.5502978076357
2008-03-12,0.01,97.6,12.1,0,0.294,0.0035166666666666,7.8,6.7,0.493666666666667,0.0144,98.6669386048829
2008-03-12,0.01,98.1,11.9,0,0.294,0.0035166666666666,7.8,6.7,0.493666666666667,0.0144,98.6470926155436
2008-03-12,0.01,98.1,11.9,0,0.294,0.0035166666666666,7.8,6.7,0.493666666666667,0.0144,98.6470926155436
2008-03-12,0.01,98,11.9,0,0.294,0.0035166666666666,7.8,6.7,0.493666666666667,0.0144,98.64708927751
2008-03-12,0.01,97.9923076923077,11.5423076923077,0,0.285,0.0025,7.67692307692308,6.34230769230769,0.497,0.0132,95.5149394589293
2008-03-12,0.01,98.3,11.9,0,0.294,0.0035166666666666,7.8,6.6,0.493666666666667,0.0144,98.640968209416
2008-03-12,0.01,97.6,11.9,0,0.294,0.0035166666666666,7.8,6.6,0.493666666666667,0.0144,98.6409448431805
2008-03-12,0.01,98.2,11.8,0,0.294,0.0035166666666666,7.7,6.5,0.493666666666667,0.0144,98.6207443452462
2008-03-12,0.01,98.2,11.8,0,0.294,0.0035166666666666,7.7,6.4,0.493666666666667,0.0144,98.6146132630514
2008-03-12,0.01,98,11.6,0,0.294,0.0035166666666666,7.7,6.3,0.493666666666667,0.0144,98.5886128252818
2008-03-12,0.01,97.9923076923077,11.5423076923077,0,0.295,0.0033,7.67692307692308,6.34230769230769,0.502,0.014,98.7795530484697
2008-03-12,0.01,98.1,11.5,0,0.294,0.0035166666666666,7.7,6.3,0.493666666666667,0.0144,98.5786848235617
2008-03-12,0.01,98.3,11.5,0,0.294,0.0035166666666666,7.7,6.3,0.493666666666667,0.0144,98.578691499629
2008-03-12,0.01,97.6,11.5,0,0.294,0.0035166666666666,7.7,6.3,0.493666666666667,0.0144,98.5786681333935
2008-03-12,0.01,97.8,11.4,0,0.294,0.0035166666666666,7.7,6.3,0.493666666666667,0.0144,98.5687434697071
2008-03-12,0.01,97.8,11.4,0,0.294,0.0035166666666666,7.7,6.3,0.493666666666667,0.0144,98.5687434697071
2008-03-12,0.01,97.9923076923077,11.5423076923077,0,0.3,0.0037,7.67692307692308,6.34230769230769,0.461,0.0151,100.531403172952
2008-03-12,0.01,98.2,11.5,0,0.294,0.0035166666666666,7.7,6.3,0.493666666666667,0.0144,98.5786881615954
2008-03-12,0.01,97.8,11.4,0,0.294,0.0035166666666666,7.6,6.3,0.493666666666667,0.0144,98.5645853655196
2008-03-12,0.01,98,11.4,0,0.294,0.0035166666666666,7.6,6.3,0.493666666666667,0.0144,98.5645920415868
2008-03-12,0.01,98.3,11.4,0,0.294,0.0035166666666666,7.6,6.2,0.493666666666667,0.0144,98.5584709734929
2008-03-12,0.01,97.8,11.4,0,0.294,0.0035166666666666,7.6,6.2,0.493666666666667,0.0144,98.5584542833247
2008-03-12,0.01,97.9923076923077,11.5423076923077,0,0.3,0.0042,7.67692307692308,6.34230769230769,0.503,0.0141,100.324611988989
2008-03-12,0.01,98,11.4,0,0.294,0.0035166666666666,7.6,6.2,0.493666666666667,0.0144,98.5584609593919
2008-03-12,0.01,98,11.4,0,0.294,0.0035166666666666,7.6,6.2,0.493666666666667,0.0144,98.5584609593919
2008-03-12,0.01,97.8,11.4,0,0.294,0.0035166666666666,7.6,6.2,0.493666666666667,0.0144,98.5584542833247
2008-03-12,0.01,98.2,11.4,0,0.294,0.0035166666666666,7.6,6.2,0.493666666666667,0.0144,98.5584676354592
2008-03-12,0.01,98.2,11.4,0,0.294,0.0035166666666666,7.6,6.2,0.493666666666667,0.0144,98.5584676354592
2008-03-12,0.01,97.9923076923077,11.5423076923077,0,0.302,0.005,7.67692307692308,6.34230769230769,0.503,0.017,101.806298360864
2008-03-12,0.01,97.6,11.2,0,0.294,0.0035166666666666,7.6,6.1,0.493666666666667,0.0144,98.5324538455551
2008-03-12,0.01,98.2,10.7,0,0.294,0.0035166666666666,7.5,5.8,0.493666666666667,0.0144,98.4602658242162
2008-04-15,0.01,101.875,12.4875,0,0.246,0.002,7.92916666666666,7.65,0.442,0.0089,82.5705331056123
2008-04-15,0.0105,102,13,0,0.270833333333333,0.002,8.3,8.5,0.482833333333333,0.0100499999999999,90.7303618091889
2008-04-15,0.0105,102,13,0,0.270833333333333,0.002,8.3,8.6,0.482833333333333,0.0100499999999999,90.7364928913838
2008-04-15,0.0105,102,13,0,0.270833333333333,0.002,8.3,8.6,0.482833333333333,0.0100499999999999,90.7364928913838
2008-04-15,0.0105,102,13,0,0.270833333333333,0.002,8.3,8.6,0.482833333333333,0.0100499999999999,90.7364928913838
2008-04-15,0.01,101.875,12.4875,0,0.248,0.002,7.92916666666666,7.65,0.441,0.0092,83.2594197979517
2008-04-15,0.0105,102,13,0,0.270833333333333,0.002,8.3,8.6,0.482833333333333,0.0100499999999999,90.7364928913838
2008-04-15,0.0105,102,13.1,0,0.270833333333333,0.002,8.3,8.5,0.482833333333333,0.0100499999999999,90.7402931489426
2008-04-15,0.0105,102,13,0,0.270833333333333,0.002,8.3,8.5,0.482833333333333,0.0100499999999999,90.7303618091889
2008-04-15,0.0105,102,13,0,0.270833333333333,0.002,8.3,8.5,0.482833333333333,0.0100499999999999,90.7303618091889
2008-04-15,0.0105,102,12.8,0,0.270833333333333,0.002,8,7.6,0.482833333333333,0.0100499999999999,90.6428450773649
