CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
5/3/05,0.031,108,11.2,1,0.249833333,0.0027,7.8,12,0.409333333,0.0104,90.55576764
5/3/05,0.031,108,11.1,1,0.249833333,0.0027,7.7,11.2,0.409333333,0.0104,90.49262954
5/3/05,0.031,108,11,1,0.249833333,0.0027,7.7,10.7,0.409333333,0.0104,90.45204279
5/3/05,0.031,108,10.9,1,0.249833333,0.0027,7.7,10.2,0.409333333,0.0104,90.41145604
5/3/05,0.023,108.5333333,10.14,1,0.224,0.002,7.653333333,11.63333333,0.381,0.0093,79.85963344
5/3/05,0.031,108,10.6,1,0.249833333,0.0027,7.5,9.7,0.409333333,0.0104,90.3426904
5/3/05,0.031,108,9.9,1,0.249833333,0.0027,7.4,9.4,0.409333333,0.0104,90.25061967
5/3/05,0.022,108.5333333,10.14,1,0.263,0.002,7.653333333,11.63333333,0.392,0.0104,91.6291228
5/3/05,0.031,108,9.7,1,0.249833333,0.0027,7.4,9,0.409333333,0.0104,90.20623266
5/3/05,0.031,109,6.9,1,0.249833333,0.0027,7.2,8.4,0.409333333,0.0104,89.88308583
5/3/05,0.04,108.5333333,10.14,1,0.294,0.0028,7.653333333,11.63333333,0.475,0.0116,106.8931328
5/3/05,0.072,108.5333333,10.14,1,0.296,0.0054,7.653333333,11.63333333,0.495,0.0163,118.5924734
5/3/05,0.031,110,6.3,1,0.249833333,0.0027,7.1,8.3,0.409333333,0.0104,89.81324199
6/7/05,0.011833333,107,10.8,0,0.217333333,0.002133333,9,17.5,0.429166667,0.0104,75.41566253
6/7/05,0.01,105.6666667,8.888888889,0,0.059,0.002,8.005555556,12.39444444,0.354,0.0123,27.16607179
6/7/05,0.011833333,107,10.7,0,0.217333333,0.002133333,9,17.3,0.429166667,0.0104,75.39346903
6/7/05,0.01,105.6666667,8.888888889,0,0.06,0.002,8.005555556,12.39444444,0.33,0.0109,26.99583207
6/7/05,0.011833333,107,10.7,0,0.217333333,0.002133333,8.9,17.1,0.429166667,0.0104,75.37704876
6/7/05,0.011833333,106,10.6,0,0.217333333,0.002133333,8.8,16.3,0.429166667,0.0104,75.31387728
6/7/05,0.011833333,106,10.5,0,0.217333333,0.002133333,8.5,15.1,0.429166667,0.0104,75.21789864
6/7/05,0.011833333,106,10.6,0,0.217333333,0.002133333,8.3,14.6,0.429166667,0.0104,75.18885836
6/7/05,0.011833333,105,9.9,0,0.217333333,0.002133333,8,13.5,0.429166667,0.0104,75.03938938
6/7/05,0.011833333,105,9.6,0,0.217333333,0.002133333,7.9,12.3,0.429166667,0.0104,74.93186427
6/7/05,0.011833333,105,9.4,0,0.217333333,0.002133333,7.8,11.7,0.429166667,0.0104,74.871057
6/7/05,0.011833333,105,9.3,0,0.217333333,0.002133333,7.7,11.4,0.429166667,0.0104,74.8385743
6/7/05,0.018,105.6666667,8.888888889,0,0.242,0.002,8.005555556,12.39444444,0.451,0.0095,83.90805386
6/7/05,0.011833333,105,9.2,0,0.217333333,0.002133333,7.6,11.2,0.429166667,0.0104,74.8122227
6/7/05,0.011833333,105,8.8,0,0.217333333,0.002133333,7.6,10.6,0.429166667,0.0104,74.73571084
6/7/05,0.011833333,105,8.3,0,0.217333333,0.002133333,7.6,9.8,0.429166667,0.0104,74.63700549
6/7/05,0.011833333,105,8.6,0,0.217333333,0.002133333,7.6,9.4,0.429166667,0.0104,74.64227518
6/7/05,0.01,105.6666667,8.888888889,0,0.289,0.002,8.005555556,12.39444444,0.484,0.009,95.54318737
6/7/05,0.011833333,106,7.8,0,0.217333333,0.002133333,7.5,9.2,0.429166667,0.0104,74.54643757
6/7/05,0.011833333,105,6.6,0,0.217333333,0.002133333,7.5,8.9,0.429166667,0.0104,74.40883487
6/7/05,0.011833333,106,4.4,0,0.217333333,0.002133333,7.4,8.6,0.429166667,0.0104,74.16782742
6/7/05,0.01,105.6666667,8.888888889,0,0.328,0.002,8.005555556,12.39444444,0.485,0.0099,107.5321524
6/7/05,0.013,105.6666667,8.888888889,0,0.326,0.0028,8.005555556,12.39444444,0.471,0.0108,108.0833619
6/7/05,0.011833333,106,4.2,0,0.217333333,0.002133333,7.4,8.6,0.429166667,0.0104,74.14796474
7/7/05,0.01,108.2424242,8.490909091,0,0.02,0.002,8.178787879,14.88484848,0.243,0.0072,13.80629334
7/7/05,0.01,110,9.3,0,0.168166667,0.002,9,21,0.383666667,0.009183333,59.69776378
7/7/05,0.01,110,9.4,0,0.168166667,0.002,9,20.9,0.383666667,0.009183333,59.70156403
7/7/05,0.01,108.2424242,8.490909091,0,0.02,0.002,8.178787879,14.88484848,0.235,0.0069,13.69947626
7/7/05,0.01,110,9.2,0,0.168166667,0.002,8.9,20.8,0.383666667,0.009183333,59.67141217
7/7/05,0.01,110,9.3,0,0.168166667,0.002,8.9,20.6,0.383666667,0.009183333,59.66908134
7/7/05,0.01,110,9.5,0,0.168166667,0.002,8.9,19.9,0.383666667,0.009183333,59.64602645
7/7/05,0.01,110,9.8,0,0.168166667,0.002,8.9,19.6,0.383666667,0.009183333,59.65742722
7/7/05,0.01,110,9.8,0,0.168166667,0.002,8.9,19.4,0.383666667,0.009183333,59.64516505
7/7/05,0.01,109,10,0,0.168166667,0.002,8.9,17.9,0.383666667,0.009183333,59.57302812
7/7/05,0.01,109,9.9,0,0.168166667,0.002,8.8,17.7,0.383666667,0.009183333,59.54667651
7/7/05,0.01,109,9.9,0,0.168166667,0.002,8.8,17.6,0.383666667,0.009183333,59.54054543
7/7/05,0.01,109,10.2,0,0.168166667,0.002,8.8,17.2,0.383666667,0.009183333,59.54581512
7/7/05,0.01,109,10.1,0,0.168166667,0.002,8.7,16.7,0.383666667,0.009183333,59.50107027
7/7/05,0.01,109,10,0,0.168166667,0.002,8.6,16.2,0.383666667,0.009183333,59.45632541
7/7/05,0.01,108,9.9,0,0.168166667,0.002,8.5,15.8,0.383666667,0.009183333,59.41767826
7/7/05,0.01,108,9.8,0,0.168166667,0.002,8.3,15.2,0.383666667,0.009183333,59.36264422
7/7/05,0.01,108,9.7,0,0.168166667,0.002,8.2,15,0.383666667,0.009183333,59.33629261
7/7/05,0.01,108.2424242,8.490909091,0,0.052,0.002,8.178787879,14.88484848,0.307,0.0104,24.51470526
7/7/05,0.01,108,9.7,0,0.168166667,0.002,8.2,14.8,0.383666667,0.009183333,59.32403044
7/7/05,0.01,108,9.6,0,0.168166667,0.002,8.2,14.7,0.383666667,0.009183333,59.30796802
7/7/05,0.01,108,9.4,0,0.168166667,0.002,8.1,14.5,0.383666667,0.009183333,59.27168507
7/7/05,0.01,108,8.8,0,0.168166667,0.002,7.8,13.7,0.383666667,0.009183333,59.15057407
7/7/05,0.01,108,8.6,0,0.168166667,0.002,7.8,13.2,0.383666667,0.009183333,59.10005597
7/7/05,0.01,107,8.3,0,0.168166667,0.002,7.7,12.8,0.383666667,0.009183333,59.04154614
7/7/05,0.01,107,8.2,0,0.168166667,0.002,7.7,12.5,0.383666667,0.009183333,59.01322156
7/7/05,0.01,107,7.6,0,0.168166667,0.002,7.6,11.9,0.383666667,0.009183333,58.91268892
7/7/05,0.01,107,7.3,0,0.168166667,0.002,7.6,11.4,0.383666667,0.009183333,58.85223949
7/7/05,0.01,107,7.2,0,0.168166667,0.002,7.5,11.2,0.383666667,0.009183333,58.82588788
7/7/05,0.01,107,7.2,0,0.168166667,0.002,7.5,10.9,0.383666667,0.009183333,58.80749463
7/7/05,0.01,108.2424242,8.490909091,0,0.28,0.002,8.178787879,14.88484848,0.503,0.0094,93.11964163
7/7/05,0.01,107,6.5,0,0.168166667,0.002,7.4,10.4,0.383666667,0.009183333,58.70316174
7/7/05,0.01,107,6.2,0,0.168166667,0.002,7.4,10,0.383666667,0.009183333,58.64884339
7/7/05,0.01,107,6.1,0,0.168166667,0.002,7.4,9.9,0.383666667,0.009183333,58.63278097
7/7/05,0.01,107,5.4,0,0.168166667,0.002,7.3,9.5,0.383666667,0.009183333,58.53457916
7/7/05,0.01,107,4.3,0,0.168166667,0.002,7.3,9.2,0.383666667,0.009183333,58.40694118
7/7/05,0.01,108.2424242,8.490909091,0,0.325,0.002,8.178787879,14.88484848,0.491,0.0099,106.7638541
7/7/05,0.01,107,4,0,0.168166667,0.002,7.3,9.1,0.383666667,0.009183333,58.37101607
7/7/05,0.01,108.2424242,8.490909091,0,0.312,0.002,8.178787879,14.88484848,0.523,0.0113,103.3457077
8/2/05,0.010333333,109,8.3,0,0.177833333,0.003183333,8.8,24.1,0.3885,0.01885,65.71278755
8/2/05,0.01,105.2307692,7.579230769,0,0.02,0.002,7.961538462,14.97307692,0.189,0.0107,14.6508488
8/2/05,0.01,105.2307692,7.579230769,0,0.02,0.002,7.961538462,14.97307692,0.187,0.011,14.73680317
8/2/05,0.010333333,109,8.6,0,0.177833333,0.003183333,8.8,23.6,0.3885,0.01885,65.71192615
8/2/05,0.010333333,108,9.4,0,0.177833333,0.003183333,9.1,22.3,0.3885,0.01885,65.72411374
8/2/05,0.010333333,107,10,0,0.177833333,0.003183333,9.1,20.9,0.3885,0.01885,65.69783324
8/2/05,0.010333333,106,10.2,0,0.177833333,0.003183333,9.1,20,0.3885,0.01885,65.6624828
8/2/05,0.010333333,106,10.3,0,0.177833333,0.003183333,9.1,19.4,0.3885,0.01885,65.63562765
8/2/05,0.010333333,105,10.4,0,0.177833333,0.003183333,9,18.5,0.3885,0.01885,65.58618776
8/2/05,0.010333333,105,10.6,0,0.177833333,0.003183333,8.9,17.4,0.3885,0.01885,65.53445044
8/2/05,0.010333333,104,10.5,0,0.177833333,0.003183333,8.9,17.2,0.3885,0.01885,65.51222355
8/2/05,0.010333333,105,10.3,0,0.177833333,0.003183333,8.8,16.6,0.3885,0.01885,65.45144965
8/2/05,0.010333333,105,10,0,0.177833333,0.003183333,8.4,15.7,0.3885,0.01885,65.34984348
8/2/05,0.010333333,104,9.5,0,0.177833333,0.003183333,8.2,15.4,0.3885,0.01885,65.27344394
8/2/05,0.010333333,104,8.9,0,0.177833333,0.003183333,7.7,14.2,0.3885,0.01885,65.1194924
8/2/05,0.010333333,104,8.6,0,0.177833333,0.003183333,7.6,13.7,0.3885,0.01885,65.05488486
8/2/05,0.010333333,104,8.3,0,0.177833333,0.003183333,7.5,13.5,0.3885,0.01885,65.00867058
8/2/05,0.01,105.2307692,7.579230769,0,0.12,0.002,7.961538462,14.97307692,0.432,0.0149,46.46189213
8/2/05,0.010333333,104,7.8,0,0.177833333,0.003183333,7.4,12.9,0.3885,0.01885,64.91806928
8/2/05,0.010333333,104,7.1,0,0.177833333,0.003183333,7.3,12.4,0.3885,0.01885,64.81373639
8/2/05,0.010333333,104,7,0,0.177833333,0.003183333,7.3,12.1,0.3885,0.01885,64.7854118
8/2/05,0.010333333,104,6.8,0,0.177833333,0.003183333,7.2,11.9,0.3885,0.01885,64.74912885
8/2/05,0.010333333,104,5.9,0,0.177833333,0.003183333,7.1,10.9,0.3885,0.01885,64.59427787
8/2/05,0.010333333,104,4.9,0,0.177833333,0.003183333,7,10.1,0.3885,0.01885,64.44175771
8/2/05,0.01,105.2307692,7.579230769,0,0.302,0.002,7.961538462,14.97307692,0.47,0.0137,100.8576538
8/2/05,0.010333333,104,4.4,0,0.177833333,0.003183333,7,9.7,0.3885,0.01885,64.36757668
8/2/05,0.010333333,104,4,0,0.177833333,0.003183333,7,9.4,0.3885,0.01885,64.30945808
8/2/05,0.010333333,104,3.5,0,0.177833333,0.003183333,6.9,9.3,0.3885,0.01885,64.24951219
8/2/05,0.01,105.2307692,7.579230769,0,0.306,0.003,7.961538462,14.97307692,0.493,0.0156,102.6901508
8/2/05,0.010333333,107,1.1,0,0.177833333,0.003183333,6.9,9.1,0.3885,0.01885,63.99899801
8/2/05,0.010333333,108,0.66,0,0.177833333,0.003183333,6.9,9,0.3885,0.01885,63.94920242
8/2/05,0.012,105.2307692,7.579230769,0,0.299,0.0081,7.961538462,14.97307692,0.56,0.0472,110.8824698
9/7/05,0.029833333,114,8.8,0,0.137333333,0.004066667,8.4,21.5,0.338666667,0.018183333,58.9840541
9/7/05,0.012,110.1818182,5.689090909,0,0.02,0.0036,7.681818182,13.88636364,0.17,0.0071,13.88395059
9/7/05,0.029833333,114,8.9,0,0.137333333,0.004066667,8.4,21.3,0.338666667,0.018183333,58.98172328
9/7/05,0.029833333,114,8.9,0,0.137333333,0.004066667,8.4,21.1,0.338666667,0.018183333,58.96946111
9/7/05,0.01,110.1818182,5.689090909,0,0.02,0.0022,7.681818182,13.88636364,0.178,0.0076,13.43318253
9/7/05,0.029833333,114,8.9,0,0.137333333,0.004066667,8.4,21,0.338666667,0.018183333,58.96333003
9/7/05,0.029833333,113,9,0,0.137333333,0.004066667,8.4,20.6,0.338666667,0.018183333,58.94870366
9/7/05,0.029833333,110,10,0,0.137333333,0.004066667,8.4,19,0.338666667,0.018183333,58.9498196
9/7/05,0.029833333,108,10.1,0,0.137333333,0.004066667,8.2,16.5,0.338666667,0.018183333,58.79809092
9/7/05,0.029833333,108,9.8,0,0.137333333,0.004066667,8,15,0.338666667,0.018183333,58.66801446
9/7/05,0.01,110.1818182,5.689090909,0,0.032,0.002,7.681818182,13.88636364,0.284,0.0171,20.11101897
9/7/05,0.029833333,108,9.5,0,0.137333333,0.004066667,7.9,14.4,0.338666667,0.018183333,58.59727584
9/7/05,0.029833333,108,8.8,0,0.137333333,0.004066667,7.8,13.5,0.338666667,0.018183333,58.46841862
9/7/05,0.029833333,108,8.2,0,0.137333333,0.004066667,7.7,12.6,0.338666667,0.018183333,58.34949274
9/7/05,0.029833333,108,5.5,0,0.137333333,0.004066667,7.5,12.1,0.338666667,0.018183333,58.04237494
9/7/05,0.029833333,109,3.2,0,0.137333333,0.004066667,7.4,10.9,0.338666667,0.018183333,57.73625642
9/7/05,0.029833333,108,3.1,0,0.137333333,0.004066667,7.3,10.5,0.338666667,0.018183333,57.69760927
9/7/05,0.029833333,108,2.8,0,0.137333333,0.004066667,7.3,10.3,0.338666667,0.018183333,57.65555308
9/7/05,0.029833333,109,1.8,0,0.137333333,0.004066667,7.2,10,0.338666667,0.018183333,57.53372172
9/7/05,0.029833333,108,2.4,0,0.137333333,0.004066667,7.2,9.7,0.338666667,0.018183333,57.57488313
9/7/05,0.01,110.1818182,5.689090909,0,0.304,0.0035,7.681818182,13.88636364,0.475,0.0101,100.1396244
9/7/05,0.029833333,108,2.3,0,0.137333333,0.004066667,7.1,9.5,0.338666667,0.018183333,57.54853152
9/7/05,0.029833333,108,1.6,0,0.137333333,0.004066667,7.1,9.2,0.338666667,0.018183333,57.46061889
9/7/05,0.029833333,108,0.56,0,0.137333333,0.004066667,7,9,0.338666667,0.018183333,57.34091269
9/7/05,0.041,110.1818182,5.689090909,0,0.258,0.0039,7.681818182,13.88636364,0.45,0.0149,97.02795953
9/7/05,0.029833333,115,0.5,0,0.137333333,0.004066667,7,8.9,0.338666667,0.018183333,57.32905647
9/7/05,0.029833333,116,0.5,0,0.137333333,0.004066667,6.9,8.9,0.338666667,0.018183333,57.32493174
9/7/05,0.096,110.1818182,5.689090909,0,0.19,0.0092,7.681818182,13.88636364,0.475,0.0523,104.4741279
10/4/05,0.01,111.3636364,5.075454545,0,0.02,0.002,7.745454545,13.52272727,0.15,0.0081,13.44202343
10/4/05,0.030333333,113,9,0,0.123333333,0.003233333,8.4,17.1,0.262166667,0.015266667,53.63255725
10/4/05,0.030333333,113,9,0,0.123333333,0.003233333,8.5,17,0.262166667,0.015266667,53.63058427
10/4/05,0.01,111.3636364,5.075454545,0,0.02,0.002,7.745454545,13.52272727,0.15,0.0084,13.53215034
10/4/05,0.030333333,113,8.7,0,0.123333333,0.003233333,8.6,17,0.262166667,0.015266667,53.60494836
10/4/05,0.030333333,113,8.6,0,0.123333333,0.003233333,8.5,17,0.262166667,0.015266667,53.59085891
10/4/05,0.030333333,113,8.1,0,0.123333333,0.003233333,8.2,16.5,0.262166667,0.015266667,53.49807249
10/4/05,0.030333333,112,7.6,0,0.123333333,0.003233333,8,16.1,0.262166667,0.015266667,53.41554187
10/4/05,0.030333333,112,7.4,0,0.123333333,0.003233333,7.9,15.9,0.262166667,0.015266667,53.37925893
10/4/05,0.01,111.3636364,5.075454545,0,0.02,0.002,7.745454545,13.52272727,0.166,0.0105,14.19641903
10/4/05,0.030333333,111,7.2,0,0.123333333,0.003233333,7.8,15.4,0.262166667,0.015266667,53.32454935
10/4/05,0.030333333,110,7.2,0,0.123333333,0.003233333,7.8,14.9,0.262166667,0.015266667,53.29386056
10/4/05,0.030333333,110,7.2,0,0.123333333,0.003233333,7.7,14.4,0.262166667,0.015266667,53.25904704
10/4/05,0.030333333,110,6.3,0,0.123333333,0.003233333,7.7,13.8,0.262166667,0.015266667,53.13287849
10/4/05,0.030333333,110,5.2,0,0.123333333,0.003233333,7.6,13.5,0.262166667,0.015266667,53.0010824
10/4/05,0.030333333,110,4.9,0,0.123333333,0.003233333,7.5,13.1,0.262166667,0.015266667,52.94260595
10/4/05,0.030333333,110,3.8,0,0.123333333,0.003233333,7.5,12.6,0.262166667,0.015266667,52.8027058
10/4/05,0.030333333,110,3,0,0.123333333,0.003233333,7.4,12.1,0.262166667,0.015266667,52.68844157
10/4/05,0.030333333,109,2.4,0,0.123333333,0.003233333,7.4,11.5,0.262166667,0.015266667,52.59203366
10/4/05,0.030333333,109,2,0,0.123333333,0.003233333,7.3,11.1,0.262166667,0.015266667,52.52362587
10/4/05,0.030333333,109,1.8,0,0.123333333,0.003233333,7.3,10.8,0.262166667,0.015266667,52.48536994
10/4/05,0.01,111.3636364,5.075454545,0,0.263,0.002,7.745454545,13.52272727,0.383,0.0154,89.12400837
10/4/05,0.030333333,111,0.74,0,0.123333333,0.003233333,7.3,9.9,0.262166667,0.015266667,52.32498476
10/4/05,0.030333333,110,0.52,0,0.123333333,0.003233333,7.3,9.5,0.262166667,0.015266667,52.2785781
10/4/05,0.037,111.3636364,5.075454545,0,0.249,0.0043,7.745454545,13.52272727,0.366,0.0196,94.28345676
10/4/05,0.030333333,116,0.5,0,0.123333333,0.003233333,7.3,9.2,0.262166667,0.015266667,52.25839887
10/4/05,0.030333333,116,0.5,0,0.123333333,0.003233333,7.4,9.1,0.262166667,0.015266667,52.25642589
10/4/05,0.105,111.3636364,5.075454545,0,0.168,0.0071,7.745454545,13.52272727,0.358,0.0296,93.39914489
11/8/05,0.014,112.6666667,4.049166667,5,0.07,0.0032,7.666666667,10.99166667,0.42,0.021,33.85852353
11/8/05,0.018666667,111,8.4,5,0.1025,0.0046,7.7,12.2,0.392833333,0.015566667,43.85960462
11/8/05,0.018666667,111,8.2,5,0.1025,0.0046,7.9,12.2,0.392833333,0.015566667,43.84805815
11/8/05,0.013,112.6666667,4.049166667,5,0.063,0.0031,7.666666667,10.99166667,0.373,0.0115,28.50186412
11/8/05,0.016,112.6666667,4.049166667,5,0.068,0.003,7.666666667,10.99166667,0.348,0.0132,31.36260902
11/8/05,0.018666667,111,8.2,5,0.1025,0.0046,8,12.2,0.392833333,0.015566667,43.85221625
11/8/05,0.018666667,111,8.1,5,0.1025,0.0046,8.1,12.2,0.392833333,0.015566667,43.84644302
11/8/05,0.015,112.6666667,4.049166667,5,0.069,0.0031,7.666666667,10.99166667,0.335,0.0135,31.4268161
11/8/05,0.018666667,112,6.8,5,0.1025,0.0046,7.9,12,0.392833333,0.015566667,43.69679061
11/8/05,0.018666667,112,3.7,5,0.1025,0.0046,7.6,11.4,0.392833333,0.015566667,43.33965827
11/8/05,0.018666667,111,1.8,5,0.1025,0.0046,7.5,10.9,0.392833333,0.015566667,43.11611592
11/8/05,0.018666667,111,1.1,5,0.1025,0.0046,7.4,10.5,0.392833333,0.015566667,43.01791411
11/8/05,0.018666667,111,0.58,5,0.1025,0.0046,7.4,9.9,0.392833333,0.015566667,42.92948465
11/8/05,0.018666667,114,0.5,5,0.1025,0.0046,7.5,9.7,0.392833333,0.015566667,42.91353565
11/8/05,0.023,112.6666667,4.049166667,5,0.158,0.0073,7.666666667,10.99166667,0.425,0.0158,61.49705819
11/8/05,0.018666667,118,0.5,5,0.1025,0.0046,7.5,9.4,0.392833333,0.015566667,42.89527593
11/8/05,0.018666667,119,0.71,5,0.1025,0.0046,7.5,9.3,0.392833333,0.015566667,42.91003404
11/8/05,0.031,112.6666667,4.049166667,5,0.187,0.0079,7.666666667,10.99166667,0.456,0.0184,73.46569464
12/6/05,0.010166667,113,8.4,10,0.165833333,0.006116667,7.4,9.1,0.3475,0.011566667,58.85310967
12/6/05,0.01,113,8.116666667,10,0.165,0.0061,7.6,9.033333333,0.344,0.0102,58.1106963
12/6/05,0.01,113,8.116666667,10,0.17,0.0059,7.6,9.033333333,0.372,0.0143,60.90055805
12/6/05,0.010166667,113,8.2,10,0.165833333,0.006116667,7.5,9.1,0.3475,0.011566667,58.83740509
12/6/05,0.010166667,113,8.1,10,0.165833333,0.006116667,7.6,9.1,0.3475,0.011566667,58.83163186
12/6/05,0.01,113,8.116666667,10,0.165,0.0059,7.6,9.033333333,0.343,0.0149,59.51819487
12/6/05,0.01,113,8.116666667,10,0.168,0.006,7.6,9.033333333,0.34,0.0099,58.91229169
12/6/05,0.010166667,113,8.1,10,0.165833333,0.006116667,7.7,9.1,0.3475,0.011566667,58.83578996
12/6/05,0.01,113,8.116666667,10,0.163,0.0062,7.6,9.033333333,0.355,0.0097,57.3837894
12/6/05,0.010166667,113,8,10,0.165833333,0.006116667,7.7,9,0.3475,0.011566667,58.81972754
12/6/05,0.010166667,113,7.9,10,0.165833333,0.006116667,7.7,8.8,0.3475,0.011566667,58.79753404
12/6/05,0.011,113,8.116666667,10,0.164,0.0066,7.6,9.033333333,0.331,0.0104,58.14966784
1/4/06,0.01,109,9.5,0,0.2765,0.008166667,7.4,7.5,0.424,0.019133333,94.51665503
1/4/06,0.01,109.5,9.233333333,0,0.277,0.0082,7.383333333,7.5,0.49,0.0203,95.12829463
1/4/06,0.01,109,9.2,0,0.2765,0.008166667,7.4,7.5,0.424,0.019133333,94.48686101
1/4/06,0.01,109.5,9.233333333,0,0.278,0.0081,7.383333333,7.5,0.413,0.0202,95.23683079
1/4/06,0.01,109.5,9.233333333,0,0.277,0.0084,7.383333333,7.5,0.4,0.0173,94.04166454
1/4/06,0.01,110,9.1,0,0.2765,0.008166667,7.4,7.5,0.424,0.019133333,94.47696305
1/4/06,0.01,109.5,9.233333333,0,0.277,0.0081,7.383333333,7.5,0.41,0.0169,93.93875296
1/4/06,0.01,110,9.2,0,0.2765,0.008166667,7.4,7.5,0.424,0.019133333,94.48689439
1/4/06,0.01,110,9.3,0,0.2765,0.008166667,7.4,7.5,0.424,0.019133333,94.49682573
1/4/06,0.01,109.5,9.233333333,0,0.276,0.0081,7.383333333,7.5,0.411,0.02,94.57172759
1/4/06,0.01,109.5,9.233333333,0,0.274,0.0081,7.383333333,7.5,0.42,0.0201,94.01970028
1/4/06,0.01,109,9.1,0,0.2765,0.008166667,7.3,7.5,0.424,0.019133333,94.47277157
2/7/06,0.01,104,11.2,5,0.532,0.010116667,7.8,7.2,0.714666667,0.023683333,173.439235
2/7/06,0.01,103.8333333,11.11666667,5,0.537,0.0103,7.833333333,7.033333333,0.706,0.0219,174.3726037
2/7/06,0.01,104,11.1,5,0.532,0.010116667,7.8,7,0.714666667,0.023683333,173.4170415
2/7/06,0.01,103.8333333,11.11666667,5,0.533,0.0106,7.833333333,7.033333333,0.703,0.0225,173.3485117
2/7/06,0.01,103.8333333,11.11666667,5,0.53,0.0101,7.833333333,7.033333333,0.726,0.0246,173.1201068
2/7/06,0.01,104,11.1,5,0.532,0.010116667,7.9,7,0.714666667,0.023683333,173.4211996
2/7/06,0.01,104,11.1,5,0.532,0.010116667,7.9,7,0.714666667,0.023683333,173.4211996
2/7/06,0.01,103.8333333,11.11666667,5,0.53,0.0098,7.833333333,7.033333333,0.736,0.0242,173.0171952
2/7/06,0.01,103.8333333,11.11666667,5,0.535,0.0101,7.833333333,7.033333333,0.737,0.0247,174.6752132
2/7/06,0.01,104,11.1,5,0.532,0.010116667,7.8,7,0.714666667,0.023683333,173.4170415
2/7/06,0.01,103.8333333,11.11666667,5,0.527,0.0098,7.833333333,7.033333333,0.68,0.0242,171.9990949
2/7/06,0.01,103,11.1,5,0.532,0.010116667,7.8,7,0.714666667,0.023683333,173.4170082
3/7/06,0.01,100.047619,11.37142857,1,0.475,0.0039,7.89047619,6.9,0.773,0.0229,156.1283877
3/7/06,0.0115,100,11,1,0.4805,0.0049,7.8,6.9,0.739166667,0.0276,159.5441171
3/7/06,0.0115,100,11.1,1,0.4805,0.0049,7.8,6.9,0.739166667,0.0276,159.5540484
3/7/06,0.0115,100,11.1,1,0.4805,0.0049,7.8,6.9,0.739166667,0.0276,159.5540484
3/7/06,0.0115,100,11.2,1,0.4805,0.0049,7.8,6.9,0.739166667,0.0276,159.5639798
3/7/06,0.0115,100,11.3,1,0.4805,0.0049,7.8,6.9,0.739166667,0.0276,159.5739111
3/7/06,0.01,100.047619,11.37142857,1,0.476,0.0045,7.89047619,6.9,0.712,0.0192,155.1971932
3/7/06,0.0115,100,11.3,1,0.4805,0.0049,7.8,6.9,0.739166667,0.0276,159.5739111
3/7/06,0.0115,100,11.3,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5780692
3/7/06,0.0115,100,11.4,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5880005
3/7/06,0.0115,101,11.4,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5880339
3/7/06,0.0115,100,11.4,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5880005
3/7/06,0.01,100.047619,11.37142857,1,0.476,0.0051,7.89047619,6.9,0.703,0.0223,156.1169383
3/7/06,0.0115,100,11.4,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5880005
3/7/06,0.0115,100,11.4,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5880005
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5979319
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5979319
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5979319
3/7/06,0.01,100.047619,11.37142857,1,0.484,0.0042,7.89047619,6.9,0.701,0.0176,157.0933465
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5979319
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,8,6.9,0.739166667,0.0276,159.60209
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,8,6.9,0.739166667,0.0276,159.60209
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,8,6.9,0.739166667,0.0276,159.60209
3/7/06,0.01,100.047619,11.37142857,1,0.482,0.0044,7.89047619,6.9,0.715,0.0229,158.1163537
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,8,6.9,0.739166667,0.0276,159.60209
3/7/06,0.019,100.047619,11.37142857,1,0.49,0.0073,7.89047619,6.9,0.831,0.0607,174.8563921
3/7/06,0.0115,100,11.5,1,0.4805,0.0049,7.9,6.9,0.739166667,0.0276,159.5979319
4/4/06,0.01,104.9545455,12.51818182,0,0.382,0.002,8.631818182,7.854545455,0.595,0.0133,125.1140334
4/4/06,0.012333333,105,13.8,0,0.4345,0.002033333,9.3,9.1,0.669,0.015466667,142.6243773
